date,BlueIsland_2m,BlueIsland_5m,BlueIsland_10m,Ingomar_2m,Ingomar_5m,Ingomar_10m,Ingomar_15m,McNuttsIsland_2m,McNuttsIsland_5m,McNuttsIsland_10m,McNuttsIsland_15m,McNuttsIsland_20m,TaylorsRock_2m,TaylorsRock_5m,TaylorsRock_10m,TaylorsRock_15m,TaylorsRock_20m
2021-06-06,9.313,8.015709999999999,6.342,7.872,6.911,6.12,5.612,6.928420000000001,6.620270000000001,6.624719999999999,6.543719999999995,5.7728899999999985,7.03899,6.861900000000003,6.6551300000000015,6.5171199999999985,6.383499999999998
2021-06-07,8.957,7.586109999999992,6.238,7.637,6.68,6.182,5.658,6.932099999999998,6.635320000000002,6.64034,6.547159999999996,5.724079999999999,7.014320000000002,6.852000000000004,6.702329999999998,6.5392399999999995,6.400079999999997
2021-06-08,10.29,7.399059999999999,6.0,9.036,7.735,6.158,5.452,8.897840000000002,7.937400000000004,6.963199999999998,6.505419999999999,5.315740000000002,8.341340000000004,7.81039,7.024349999999999,6.683520000000003,6.283020000000004
2021-06-09,6.871,6.5453800000000015,5.625,8.145,6.877,6.035,5.45,7.27222,6.754420000000002,6.698420000000002,6.686059999999994,6.019629999999998,7.807070000000002,7.391630000000005,6.752509999999998,6.61577,6.528479999999999
2021-06-10,7.044,6.510920000000002,5.542,8.658,7.354,6.175,5.621,7.5349299999999975,6.851040000000004,6.7251400000000015,6.702319999999998,5.9170399999999965,7.903060000000003,7.613810000000001,6.93151,6.6946,6.474770000000001
2021-06-11,7.111,6.908880000000002,5.683,9.121,8.437,7.296,6.663,8.904729999999999,8.114629999999996,7.305969999999997,6.868350000000001,5.700299999999996,8.738729999999999,8.27995,7.3326999999999956,6.902830000000006,6.555100000000003
2021-06-12,7.887,7.437129999999999,6.396,9.163,8.232,7.292,6.633,8.72066,8.143229999999996,7.326779999999998,6.865800000000003,5.662829999999994,8.17185,7.913259999999997,7.242989999999995,6.841840000000003,6.443540000000004
2021-06-13,8.878,8.641509999999997,7.396,9.408,8.475,7.222,6.429,9.077579999999998,8.57881,7.998700000000002,7.487929999999998,6.81698,8.860009999999996,8.362369999999995,7.350639999999996,6.830780000000003,6.45391
2021-06-14,10.309,8.713659999999997,7.267,8.479,7.473,6.742,6.179,9.267549999999995,8.733580000000003,8.046049999999997,7.560349999999995,6.843809999999999,8.725130000000002,8.35355,7.445119999999998,7.07756,6.914720000000004
2021-06-15,10.34,8.886469999999996,7.275,8.907,8.278,7.508,6.904,9.259659999999995,8.74288,7.9828199999999985,7.432769999999998,6.733080000000001,8.74001,8.325529999999993,7.3381,6.833470000000001,6.4782100000000025
2021-06-16,10.132,9.175479999999999,7.842,9.986,9.063,8.079,7.492,9.75483,9.1,8.126370000000003,7.511259999999998,6.463289999999997,8.85719,8.419349999999996,7.529599999999999,6.87491,6.394440000000004
2021-06-17,9.661,9.163019999999994,8.162,9.655,8.448,7.58,6.971,9.303549999999994,8.758240000000002,7.991400000000003,7.462639999999998,6.677669999999998,8.897629999999998,8.380419999999999,7.380689999999999,6.824670000000002,6.430060000000002
2021-06-18,11.011,9.456859999999999,8.013,9.61,8.489,7.68,7.117,9.432889999999999,8.816349999999998,7.9242799999999995,7.44674,6.612440000000001,8.938729999999994,8.412679999999993,7.407819999999998,6.832650000000004,6.4049600000000035
2021-06-19,11.315,9.237659999999998,7.708,9.803,8.972,7.814,7.138,9.77962,9.085630000000005,8.10188,7.4998099999999965,6.4538,8.945649999999995,8.405599999999994,7.439860000000001,6.841810000000002,6.370180000000002
2021-06-20,11.276,9.24760999999999,7.492,9.362,8.513,7.271,6.538,9.44836,8.803689999999998,8.07293,7.45693,6.675740000000002,8.793929999999998,8.344359999999993,7.250149999999998,6.754969999999999,6.417689999999999
2021-06-21,10.349,8.416639999999996,6.879,8.757,7.96,7.084,6.542,9.326549999999996,8.75101,8.108239999999997,7.464629999999997,6.7571600000000025,8.698180000000002,8.312789999999996,7.28955,6.80347,6.5159800000000025
2021-06-22,10.221,8.29276,6.675,9.101,8.414,7.498,6.817,9.453390000000002,8.799829999999998,8.167869999999995,7.429709999999996,6.738370000000001,8.782689999999997,8.353179999999995,7.361959999999998,6.859810000000001,6.420410000000003
2021-06-23,9.57,8.160689999999999,6.633,9.74,8.837,7.48,6.708,9.69916,9.117819999999998,8.19376,7.458639999999997,6.772560000000002,8.955079999999992,8.369469999999996,7.377839999999997,6.84582,6.406830000000003
2021-06-24,7.517,7.189400000000001,6.179,9.496,8.476,7.66,7.008,8.956420000000001,8.118079999999994,7.298789999999998,6.868590000000001,5.692149999999995,8.89312,8.368960000000001,7.414189999999998,6.906360000000006,6.4916800000000014
2021-06-25,8.492,7.56616,6.429,9.483,8.889,8.278,7.638,9.029340000000001,8.44956,7.8041,7.447409999999999,6.613399999999998,8.787380000000002,8.386770000000002,7.5753999999999975,6.985020000000004,6.589980000000002
2021-06-26,7.815,7.6332599999999955,6.858,9.77,9.268,8.589,7.948,8.864799999999997,8.37155,7.745099999999997,7.5751800000000005,6.5810900000000006,8.79277,8.517550000000005,7.82211,7.317930000000001,6.95079
2021-06-27,9.139,8.826569999999997,7.625,9.687,9.044,7.96,7.2,9.272809999999996,8.7423,7.969100000000005,7.473369999999997,6.572140000000001,8.867099999999999,8.344649999999996,7.4914599999999965,6.856360000000003,6.440870000000003
2021-06-28,10.297,9.170589999999994,7.679,9.591,8.141,6.716,5.919,9.380799999999995,8.78711,8.03906,7.468739999999998,6.84034,8.995099999999997,8.421999999999997,7.2472299999999965,6.758899999999999,6.432850000000002
2021-06-29,9.842,8.315470000000001,6.996,8.193,7.011,6.339,5.75,7.123770000000002,6.686429999999999,6.970280000000006,7.263230000000002,6.947380000000004,8.073330000000006,7.6443600000000025,7.0520299999999985,6.855980000000004,6.672930000000003
2021-06-30,8.853,7.895049999999998,6.583,8.465,7.428,6.616,6.033,8.823709999999995,8.133149999999997,7.2483299999999975,6.902540000000001,5.710299999999995,8.065140000000005,7.664099999999993,7.01182,6.659610000000004,6.3765700000000045
2021-07-01,8.917619999999998,7.202020000000001,5.862,8.858,7.58,6.446,5.817,8.89085,7.9710800000000015,6.982229999999998,6.507589999999998,5.3249600000000035,8.243430000000004,7.697079999999999,7.048459999999999,6.696340000000003,6.273050000000003
2021-07-02,7.032789999999995,6.521580000000005,5.462,8.246,7.326,6.624,6.025,7.533509999999996,7.002429999999997,6.829460000000004,6.84839,5.846919999999996,7.774759999999998,7.542830000000002,7.014519999999999,6.867350000000003,6.6987400000000035
2021-07-03,7.339,6.986330000000001,5.975,8.624,8.543,8.322,7.708,8.798309999999995,8.07462,7.254129999999996,6.854470000000003,5.668479999999997,8.538180000000002,8.398520000000005,7.7830100000000035,7.322250000000004,6.969739999999999
2021-07-04,7.904,7.6612299999999935,7.033,9.687,9.547,9.325,8.842,8.865960000000001,8.390659999999999,7.846820000000003,7.70476,6.61317,8.82191,8.575230000000003,7.944040000000001,7.426360000000001,7.06122
2021-07-05,9.352,9.038559999999995,8.479,10.143,9.906,9.343,8.771,9.329209999999994,8.78857,8.20236,7.754529999999993,6.51426,9.070350000000003,8.738769999999995,8.14335,7.55279,7.073319999999995
2021-07-06,10.297,10.194719999999997,10.029,10.674,9.97,9.293,8.652,10.099079999999999,9.548669999999996,8.548640000000008,7.915169999999996,6.8990100000000005,9.86157,9.478499999999995,8.330790000000002,7.5011699999999975,6.82212
2021-07-07,10.906,10.751580000000008,10.775,11.049,10.432,9.555,8.962,10.979740000000003,10.208929999999999,8.980530000000003,8.257649999999998,7.0618099999999995,10.013029999999999,9.547549999999992,8.356350000000003,7.486559999999998,6.751960000000001
2021-07-08,11.826,11.242079999999998,10.846,11.078,10.143,9.396,8.858,10.99972,10.277879999999998,9.048680000000003,8.390910000000002,7.16299,10.000699999999998,9.535759999999996,8.352470000000006,7.499159999999997,6.773660000000001
2021-07-09,12.042,11.636020000000004,11.396,11.628,11.188,10.743,10.204,11.483120000000003,10.96849,9.95511,8.476750000000001,7.165300000000006,11.501720000000002,10.90966,9.584670000000003,8.395619999999994,7.710000000000001
2021-07-10,12.887,12.407990000000007,12.571,12.879,12.249,10.891,10.158,12.368549999999997,11.481059999999998,10.04219,8.52666,7.229690000000005,12.360910000000006,11.60102999999999,9.725540000000002,8.523139999999996,7.683860000000001
2021-07-11,13.336,12.394550000000011,10.209,12.751,11.814,10.986,10.348,12.393180000000003,11.506919999999994,10.060079999999997,8.448420000000004,7.096060000000003,12.298840000000002,11.570509999999995,9.948280000000002,8.767100000000001,7.842779999999996
2021-07-12,13.551,12.503030000000013,9.971,12.859,11.687,10.807,10.188,12.288749999999999,11.430879999999997,10.025239999999998,8.50308,7.225870000000004,12.31466000000001,11.534079999999994,9.677839999999998,8.527199999999995,7.72588
2021-07-13,12.86,11.942120000000003,9.525,12.53,11.769,10.791,10.071,12.22417,11.513009999999994,9.942139999999997,8.507090000000003,7.241100000000001,12.261420000000005,11.589249999999995,9.80133,8.7144,7.827559999999997
2021-07-14,13.649,12.514000000000003,10.135,13.435,12.93,11.875,11.1,12.938030000000008,12.160429999999998,10.532219999999997,8.484739999999997,7.176180000000005,12.647640000000006,12.039879999999997,10.512390000000003,8.979070000000002,7.746219999999997
2021-07-15,13.701,12.6328,10.63,14.036,13.102,11.911,11.1,12.97009000000001,12.154739999999995,10.562359999999995,8.461999999999998,7.100450000000003,12.78325,12.032689999999995,10.504910000000002,8.980690000000001,7.736289999999997
2021-07-16,13.639,12.475990000000015,9.824,13.802,12.753,11.16,10.278,12.809160000000006,11.880479999999995,10.083809999999998,8.488710000000001,7.179050000000005,12.457140000000006,11.667119999999997,9.936080000000006,8.762299999999996,7.772969999999998
2021-07-17,14.768,12.020609999999994,9.095,13.15,11.714,10.109,9.258,12.120889999999992,10.822670000000008,8.806080000000003,7.519169999999997,6.1654899999999975,11.902560000000003,11.11185999999999,9.248369999999996,8.13884999999999,7.220639999999999
2021-07-18,14.315,11.900100000000002,8.862,12.305,10.883,9.477,8.717,11.466500000000002,10.426740000000002,8.865680000000003,7.9521299999999995,6.7811800000000035,11.111229999999999,10.174470000000007,8.679870000000001,7.55104,6.688349999999999
2021-07-19,14.094,11.967030000000001,9.209,12.266,10.903,9.573,8.83,11.46245,10.442670000000005,8.873090000000003,7.964900000000001,6.764310000000004,11.076739999999997,10.190030000000005,8.71754,7.556700000000001,6.68861
2021-07-20,14.189,12.69481000000001,9.732,12.144,10.832,9.353,8.67,11.401760000000007,10.401590000000004,8.870270000000003,7.962519999999999,6.8001,11.017529999999992,10.067400000000003,8.628980000000002,7.561669999999998,6.71921
2021-07-21,13.604,11.903459999999997,9.295,11.432,10.461,9.285,8.667,11.004170000000004,10.161799999999996,8.780860000000008,7.912439999999996,6.83532,10.138100000000001,9.519999999999996,8.356910000000008,7.5193799999999955,6.913710000000002
2021-07-22,12.56,11.780360000000007,9.679,11.656,10.66,9.718,9.083,10.960910000000002,10.139439999999997,8.888380000000007,7.996839999999999,6.783929999999999,10.275569999999995,9.660839999999997,8.46035,7.503729999999995,6.811160000000002
2021-07-23,11.833,11.024639999999994,9.792,12.39,11.165,10.146,9.508,11.780720000000004,10.800320000000006,9.275690000000003,8.246820000000007,6.982840000000005,11.598360000000003,10.571319999999996,9.305499999999999,8.142789999999993,7.268920000000001
2021-07-24,12.897,12.07681,10.225,11.999,11.063,10.106,9.336,11.465740000000007,10.528970000000005,9.135870000000004,8.353070000000008,7.054460000000002,11.32211,10.409250000000007,8.98799,7.975619999999996,7.176490000000004
2021-07-25,12.853,12.13479,10.627,11.78,10.725,9.803,9.212,11.031730000000007,10.223610000000003,8.899660000000006,8.035510000000002,6.80619,10.63719,9.970629999999998,8.67199,7.608439999999998,6.901250000000008
2021-07-26,13.002,12.337090000000003,10.483,11.78,10.935,9.935,9.338,10.987960000000005,10.239790000000005,9.104200000000002,8.330420000000005,6.982890000000001,10.63579,10.05299,8.750389999999998,7.669999999999996,7.017170000000008
2021-07-27,13.687,12.62874,10.217,11.841,10.822,9.982,9.291,10.867720000000002,10.154860000000006,9.103900000000003,8.205040000000004,6.952160000000004,10.643059999999998,10.010019999999997,8.70873,7.672309999999997,6.989840000000007
2021-07-28,13.573,11.926629999999996,9.271,11.62,10.668,9.708,9.026,10.9596,10.143629999999998,8.852450000000006,7.983039999999997,6.769860000000003,10.245989999999999,9.649629999999997,8.446890000000002,7.486859999999994,6.905770000000003
2021-07-29,11.51,10.605520000000004,9.175,11.861,10.529,9.405,8.717,11.190620000000001,10.232910000000002,8.800620000000007,7.966689999999997,6.804470000000002,10.449549999999997,9.705309999999999,8.30691000000001,7.466999999999996,6.81916
2021-07-30,13.6,11.569650000000003,8.971,12.077,11.119,9.92,9.146,11.418070000000002,10.446260000000004,8.875520000000003,8.006110000000001,6.766910000000004,11.103419999999995,10.231480000000007,8.77986,7.624169999999997,6.788130000000002
2021-07-31,12.683,10.866509999999995,8.338,12.207,11.011,8.294,7.529,11.58518000000001,10.35357,8.848950000000006,7.796219999999994,6.710309999999997,10.539639999999993,9.681530000000002,8.28593000000001,7.419639999999994,6.773290000000002
2021-08-01,11.68,10.321270000000002,8.35,11.228,9.303,7.667,6.942,10.492740000000003,9.348369999999996,8.228009999999996,7.524050000000002,6.359760000000002,10.17102,9.016430000000003,7.612060000000006,6.872960000000003,6.287680000000002
2021-08-02,13.424,11.190310000000004,7.896,10.379,8.934,7.573,6.842,10.671060000000002,9.459349999999997,8.241479999999994,7.518380000000002,6.44503,10.046619999999999,9.018130000000006,7.581760000000007,6.88658,6.300240000000001
2021-08-03,10.65,9.79391,8.237,11.355,9.452,7.893,7.267,10.2048,9.263519999999996,8.21171,7.51769,6.39974,10.165920000000002,9.026290000000003,7.628750000000005,6.863730000000001,6.278660000000003
2021-08-04,12.147,10.849749999999997,8.852,10.958,9.547,8.192,7.408,11.248289999999997,9.919989999999997,8.35323,7.465960000000001,6.294290000000001,10.11186,9.194200000000002,7.990340000000006,7.1854,6.5010900000000005
2021-08-05,12.193,10.859229999999995,8.962,10.88,9.808,8.49,7.522,11.311820000000003,9.990569999999998,8.370870000000002,7.480840000000003,6.215540000000001,10.106889999999998,9.245160000000004,8.014430000000003,7.216519999999995,6.52758
2021-08-06,12.874,11.408419999999996,9.362,12.251,10.773,8.502,7.559,11.44977,10.335799999999999,8.809040000000001,7.842479999999998,7.033109999999996,11.131899999999998,10.134800000000006,8.58482,7.508429999999997,6.657889999999998
2021-08-07,12.655,10.664900000000003,8.158,11.413,9.554,7.857,7.179,11.312790000000009,9.930109999999996,8.334810000000001,7.478579999999997,6.289380000000002,10.357019999999999,9.048650000000004,7.662120000000003,6.884010000000002,6.188170000000002
2021-08-08,12.075,10.681890000000003,8.321,11.508,9.933,8.398,7.622,11.349050000000002,9.770219999999993,8.249539999999998,7.459070000000001,6.193690000000004,10.339440000000002,9.182660000000004,7.986719999999999,7.160229999999998,6.481989999999999
2021-08-09,11.856,10.309200000000006,8.321,12.323,10.76,8.789,7.952,11.710890000000004,10.32321,8.740220000000008,7.677479999999994,6.372209999999998,11.073799999999999,9.99216,8.342300000000012,7.440569999999996,6.68846
2021-08-10,11.759,10.888270000000002,9.358,13.564,12.964,11.593,10.818,12.619520000000007,11.741700000000002,10.146969999999994,8.434640000000003,7.06575,12.359560000000004,11.737409999999997,10.152180000000005,8.916470000000002,7.930570000000002
2021-08-11,12.518,11.94968,10.029,13.927,12.988,11.024,10.044,12.550950000000006,11.612559999999995,10.002249999999998,8.483490000000002,7.171320000000005,12.427780000000006,11.620949999999995,9.800270000000001,8.73543,7.763309999999997
2021-08-12,13.283,12.23613000000001,9.858,12.499,11.159,9.953,9.114,11.699470000000003,10.559450000000005,9.019780000000003,8.091980000000001,6.836360000000004,11.400129999999995,10.372160000000008,8.890579999999998,7.883299999999992,7.037380000000005
2021-08-13,13.49769000000001,12.547540000000012,10.168379999999992,12.412,11.219,9.536,8.219,12.3161,11.348439999999997,10.541,10.1,9.9,13.077,11.872199999999994,10.384,9.685,9.133
2021-08-14,12.911,10.578,9.154,11.149,10.064,9.033,8.067,11.71178,10.986349999999995,10.011,9.097,8.48,12.127,11.202609999999998,9.782,9.187,8.792
2021-08-15,12.857,10.454,8.904,11.157,9.827,8.841,7.896,11.775779999999997,10.987059999999996,9.634,8.494,7.88,12.319,11.25136,9.881,9.088,8.492
2021-08-16,10.364,9.293,8.562,11.197,9.83,8.708,7.663,11.085480000000002,10.317849999999998,9.257,8.233,7.814,11.802,10.77031,9.662,9.102,8.696
2021-08-17,10.797,9.794,9.092,11.29,10.208,8.907,7.723,11.41915,10.651599999999995,9.036,8.099,7.817,12.282,11.38487,10.472,9.049,8.248
2021-08-18,12.4,10.732,9.261,10.929,9.624,8.226,7.032,11.348740000000006,10.54997,9.004,8.447,8.233,11.594,10.365380000000009,9.112,8.339,7.633
2021-08-19,12.506,10.685,9.317,10.815,9.628,8.365,7.283,11.236900000000002,10.343249999999998,9.167,8.59,8.279,10.958,10.019820000000005,8.52,7.671,7.004
2021-08-20,11.576,9.985,8.817,10.436,9.424,8.322,7.325,10.935129999999997,10.062600000000003,9.012,8.477,8.175,10.323,9.390230000000004,8.129,7.379,6.871
2021-08-21,10.847,9.417,8.479,9.81,9.172,8.433,7.458,9.651550000000007,9.318979999999994,9.024,8.438,8.0,10.1,9.349529999999998,8.224,7.586,7.096
2021-08-22,10.848,9.45,8.804,10.392,9.677,8.758,7.729,10.884789999999995,10.20189,9.584,8.799,8.278,11.354,10.45208,9.52,8.653,8.217
2021-08-23,12.131,10.687,9.325,11.676,11.047,10.013,8.986,12.011909999999999,11.351609999999999,11.01,9.976,9.187,13.28,12.011399999999997,11.023,9.323,8.25
2021-08-24,12.68,12.084,10.108,11.991,10.978,9.613,8.608,12.054140000000004,11.358109999999993,11.11,10.261,9.506,13.137,11.843399999999992,10.539,9.212,8.604
2021-08-25,13.303,12.544,9.925,10.954,10.256,9.558,8.612,11.606150000000003,11.156679999999993,10.813,9.894,9.338,12.061,11.187919999999995,10.261,9.506,9.026
2021-08-26,13.864,12.125,9.754,10.779,10.045,9.309,8.383,11.115210000000005,10.720299999999993,10.502,9.936,9.438,11.34,10.341950000000004,9.471,8.48,7.967
2021-08-27,14.108,11.787,9.754,11.217,9.85,8.905,7.925,11.258540000000004,10.794649999999997,10.598,9.803,9.164,11.419,10.309750000000006,9.401,8.757,8.145
2021-08-28,11.957,10.372,9.1,11.608,10.386,8.972,7.862,11.532550000000006,10.803809999999997,10.33,9.449,9.024,11.481,10.421540000000002,9.233,8.468,7.629
2021-08-29,13.832,13.008,10.308,12.873,11.545,9.837,8.691,12.398970000000004,11.434679999999997,11.181,10.518,9.791,12.618,11.828989999999997,10.404,8.761,7.792
2021-08-30,14.875,14.102,11.146,13.264,12.38,10.723,9.445,13.044830000000006,12.477810000000007,11.506,10.818,10.383,13.256,12.444759999999988,11.192,9.619,8.574
2021-08-31,15.023,13.946,10.554,13.098,11.607,9.864,8.727,12.364139999999997,11.423229999999991,11.485,10.722,10.026,12.699,11.495699999999994,9.29,8.304,7.926
2021-09-01,14.749,12.997,10.342,11.93,10.367,9.396,8.446,11.649290000000008,11.132529999999992,11.487,10.492,9.713,12.27,11.144110000000001,9.575,8.461,7.765
2021-09-02,13.946,12.632,10.508,12.327,11.415,10.424,9.271,12.773269999999998,12.580250000000001,12.113,11.28,10.674,14.69,13.494789999999991,10.904,9.449,8.952
2021-09-03,13.33,11.289,9.592,13.56,11.43,8.289,8.171,11.668810000000006,10.755079999999998,11.252,9.77,9.361,10.205,8.851629999999995,6.852,6.258,6.658
2021-09-04,12.082,9.829,8.217,12.268,9.589,8.353,7.325,11.65825000000001,10.344600000000005,8.997,7.877,7.268,10.578,9.286900000000006,7.911,7.102,6.792
2021-09-05,9.778,8.331,7.575,10.644,9.257,8.146,7.067,9.89772,9.188639999999992,8.407,7.443,7.062,10.345,9.232610000000005,8.022,7.434,6.988
2021-09-06,11.284,10.194,8.983,10.606,9.818,8.764,7.591,11.199309999999999,10.466139999999998,8.841,7.844,7.467,10.878,10.194070000000009,9.163,8.232,7.746
2021-09-07,11.775,10.419,8.958,10.051,9.0,7.911,6.682,10.681699999999996,9.969159999999997,8.836,8.186,7.778,10.361,9.068050000000007,7.541,6.808,6.55
2021-09-08,10.626,9.47,8.35,9.034,8.29,7.629,6.65,9.28885,9.035300000000001,8.817,7.987,7.483,9.12,8.505229999999997,7.388,6.97,6.629
2021-09-09,10.542,9.401,8.483,9.524,8.816,8.125,7.196,9.517290000000001,9.333369999999995,9.116,8.246,7.49,9.888,9.605079999999997,8.81,8.111,7.271
2021-09-10,11.163,9.651,8.65,10.145,9.505,8.468,7.442,10.608399999999996,10.02583,9.018,7.915,7.27,10.334,9.928820000000002,8.89,7.901,7.238
2021-09-11,10.79,9.539,8.479,10.449,9.681,8.153,7.175,10.690350000000002,9.678920000000003,8.669,7.342,6.992,10.027,9.188429999999997,7.958,7.058,6.7
2021-09-12,10.62,9.663,8.517,9.484,8.674,7.643,6.465,9.440349999999997,8.814680000000001,7.882,7.306,7.112,9.659,9.040570000000002,7.761,6.95,6.458
2021-09-13,11.123,9.516,7.971,9.416,8.341,7.023,6.067,9.51298,8.856029999999999,7.867,7.248,6.971,8.73,8.13122,6.819,6.356,6.121
2021-09-14,9.521,8.15,7.254,8.317,7.628,7.128,6.229,9.240629999999996,8.695250000000005,8.016,7.346,6.945,8.296,7.75165,7.036,6.705,6.479
2021-09-15,9.074,8.185,7.408,8.741,7.798,7.107,6.154,9.033269999999995,8.574149999999998,8.168,7.435,6.765,9.101,8.709369999999998,8.058,7.543,7.226
2021-09-16,10.276,9.61,8.246,9.819,8.797,7.64,6.671,9.409829999999996,8.792680000000002,7.988,7.352,7.036,9.477,8.728570000000001,7.696,6.972,6.738
2021-09-17,10.466,9.575,7.812,9.523,8.688,7.894,6.958,9.303119999999996,8.950140000000003,8.674,8.096,7.762,8.895,8.438699999999997,7.467,6.999,6.754
2021-09-18,12.946,11.625,9.254,10.057,9.452,8.509,7.521,10.767040000000001,10.449589999999999,10.229,9.606,8.927,10.174,9.836569999999998,8.827,8.179,7.771
2021-09-19,13.926,12.977,9.483,11.991,11.309,9.586,8.455,11.77428,11.418049999999996,12.518,11.603,10.376,11.218,10.667119999999995,9.944,8.818,7.938
2021-09-20,14.212,13.734,12.105,14.236,13.853,12.863,11.65,14.249210000000003,14.07079000000001,14.417,14.013,13.567,13.206,13.20246,12.311,11.388,10.217
2021-09-21,15.827,15.584,15.029,15.463,15.184,14.531,13.575,15.341149999999997,14.909430000000002,14.732,14.234,13.704,14.843,14.544860000000002,13.937,12.854,11.085
2021-09-22,16.265,16.075,15.446,15.565,15.311,14.894,14.025,15.56493000000001,15.268890000000006,14.39,13.994,13.742,15.36,15.143169999999996,14.624,13.514,12.15
2021-09-23,16.608,16.135,14.804,15.718,15.538,15.281,14.467,15.85346000000001,15.628250000000007,15.081,14.785,14.429,15.716,15.464179999999999,15.164,14.82,14.109
2021-09-24,16.843,16.049,14.804,16.206,15.935,15.664,14.854,16.08482,15.95206,15.758,15.36,14.855,16.165,16.026899999999998,15.682,15.173,14.3
2021-09-25,17.091,16.784,16.071,16.62,16.445,16.12,15.288,16.589790000000008,16.42570999999999,16.231,15.63,15.188,16.902,16.62111999999999,16.613,15.756,14.489
2021-09-26,17.629,17.521,17.279,17.147,17.057,16.83,16.004,17.57548999999999,17.25018999999999,16.911,16.665,16.325,17.287,17.221780000000013,17.097,16.85,15.868
2021-09-27,17.694,17.566,15.905,17.219,17.03,16.416,15.471,17.527389999999986,17.26169999999999,17.14,16.562,15.645,17.21,16.841169999999995,15.572,14.014,13.305
2021-09-28,17.888,17.599,15.237,16.719,16.089,14.914,13.967,16.397659999999995,15.933509999999998,15.846,14.568,13.675,16.354,15.880340000000006,14.472,12.838,11.418
2021-09-29,17.574,15.766,13.371,16.212,15.02,13.93,12.95,15.596260000000003,15.297080000000005,15.512,14.199,13.276,16.024,15.364630000000002,14.364,13.175,11.721
2021-09-30,16.329,15.154,13.309,16.407,15.633,14.658,13.633,15.907370000000004,15.624450000000003,16.033,14.422,13.179,16.476,15.952519999999991,15.49,14.577,13.35
2021-10-01,16.235,15.643,14.275,16.454,16.016,14.978,14.004,15.913749999999999,15.535040000000006,15.05,14.296,13.842,16.548,16.068089999999998,15.224,13.536,11.791
2021-10-02,15.944,15.513,14.1,16.069,15.496,14.079,12.967,15.829710000000004,15.322440000000004,14.549,13.967,13.558,16.435,15.82205999999999,14.372,12.675,11.652
2021-10-03,15.881,15.31,12.832,15.862,15.012,13.553,12.429,15.45106,15.105140000000013,14.693,13.772,13.179,15.725,15.121729999999992,13.978,12.221,11.229
2021-10-04,15.489,14.682,12.852,15.594,15.201,13.975,12.979,15.408959999999993,15.12919000000001,14.946,14.187,13.288,16.455,15.884839999999988,15.167,13.906,12.242
2021-10-05,15.209,14.891,13.879,15.468,15.168,14.419,13.462,15.264229999999989,14.985610000000003,14.934,14.507,14.121,16.447,15.928989999999981,15.433,14.303,12.822
2021-10-06,15.552,15.357,15.083,15.636,15.425,15.032,14.212,15.770440000000006,15.454840000000006,15.19,14.707,14.312,15.989,15.536329999999994,15.041,14.176,12.996
2021-10-07,15.941,15.666,15.142,15.681,15.523,15.224,14.417,15.836800000000009,15.577670000000005,15.062,14.705,14.358,15.507,15.315169999999998,14.502,13.665,12.279
2021-10-08,16.072,15.912,15.345,15.903,15.766,15.424,14.546,15.879760000000001,15.635980000000009,15.161,14.928,14.654,16.071,15.692109999999992,15.253,14.457,13.026
2021-10-09,15.827,15.694,15.367,16.342,16.29,16.228,15.446,16.405540000000013,16.191779999999998,15.653,15.644,15.567,16.547,16.34481000000001,16.313,16.033,15.086
2021-10-10,16.376,16.208,15.854,16.488,16.422,16.358,15.588,16.449110000000008,16.28906999999999,15.629,15.696,15.658,16.666,16.46738000000001,16.434,16.291,16.033
2021-10-11,16.534,16.396,15.913,16.551,16.515,16.474,15.704,16.494940000000007,16.322249999999993,15.753,15.73,15.65,16.694,16.49930000000001,16.487,16.33,16.037
2021-10-12,16.651,16.533,16.396,16.467,16.46,16.447,15.675,16.468600000000006,16.303059999999988,15.993,15.967,15.85,16.711,16.513469999999998,16.55,16.431,16.165
2021-10-13,16.911,16.764,16.625,16.515,16.436,16.296,15.504,16.56255,16.49026999999999,16.379,16.375,16.262,16.813,16.64416,16.573,16.375,15.671
2021-10-14,17.063,16.95,16.858,16.553,16.439,16.337,15.562,16.611549999999998,16.52496999999999,16.429,16.439,16.338,16.721,16.523819999999994,16.334,15.962,15.583
2021-10-15,17.049,16.972,16.983,16.709,16.612,16.481,15.683,16.659929999999996,16.587649999999986,16.604,16.591,16.508,16.834,16.734229999999997,16.578,16.445,16.188
2021-10-16,16.928,16.854,16.992,16.761,16.739,16.697,15.925,16.639029999999998,16.609439999999992,16.599,16.638,16.588,16.955,16.799259999999997,16.83,16.727,16.404
2021-10-17,16.827,16.747,16.979,16.661,16.648,16.633,15.871,16.597630000000002,16.586449999999992,16.473,16.526,16.488,16.795,16.749599999999994,16.712,16.656,16.558
2021-10-18,16.713,16.62,16.025,16.511,16.492,16.438,15.662,16.503840000000004,16.354529999999993,16.389,16.349,16.021,16.488,16.280070000000002,15.945,15.357,14.67
2021-10-19,16.35,16.217,14.667,16.074,16.086,16.034,15.267,16.177480000000006,16.05451,16.131,15.787,15.096,15.92,15.618170000000003,15.322,14.698,13.9
2021-10-20,15.713,15.54,14.662,15.644,15.64,15.588,14.825,15.847960000000002,15.711170000000012,15.692,15.008,14.517,15.529,15.437450000000004,15.154,14.647,13.886
2021-10-21,15.281,15.113,14.858,15.398,15.391,15.331,14.542,15.567920000000006,15.535320000000006,15.491,14.978,14.621,15.468,15.35994,15.082,14.629,13.726
